n,6,574
k,9,74
w,9,581
z,8,50
b,9,468
k,6,84
c,9,377
f,8,56
d,8,789
v,2,80
e,8,958
i,6,95
f,8,905
h,7,21
a,8,769
j,9,89
u,8,415
r,5,15
y,8,32
e,4,47
h,8,610
i,4,62
t,2,176
c,2,40
x,2,122
x,4,23
v,2,950
b,9,72
p,5,888
q,7,72
i,5,244
l,5,1
o,5,660
m,4,53
m,4,701
t,6,26
q,4,855
e,4,100
r,4,931
i,7,62
s,4,640
j,9,81
j,7,751
k,9,51
k,7,858
o,9,96
l,7,596
x,6,54
g,6,382
u,5,14
z,6,453
n,7,72
n,6,639
b,3,18
w,9,225
h,2,32
b,9,265
l,4,57
c,9,710
v,7,48
d,8,390
u,3,31
e,8,391
v,3,93
f,8,714
h,4,62
a,8,590
j,9,81
u,8,761
f,8,67
y,8,866
r,8,52
h,8,34
h,3,1
t,2,866
h,6,50
x,2,199
y,3,48
v,2,756
u,5,56
p,5,175
t,9,40
i,5,590
v,7,22
o,5,665
j,4,27
m,4,548
q,4,9
q,4,290
t,9,59
r,4,610
d,5,34
s,4,112
o,3,37
j,7,896
o,7,60
k,7,603
e,7,39
l,7,625
k,9,19
g,6,188
l,8,24
z,6,611
i,9,55
n,6,771
u,8,32
w,9,914
l,9,39
b,9,428
f,3,26
c,9,791
m,5,6
d,8,434
h,8,98
e,8,931
p,3,68
f,8,332
r,8,64
a,3,889
m,3,24
u,3,690
j,2,35
y,3,441
s,5,89
h,3,639
m,9,14
t,2,989
w,4,6
x,2,551
b,8,75
v,2,123
g,7,25
p,5,92
z,4,46
i,5,21
l,9,55
o,5,63
z,5,82
m,4,719
k,6,37
q,4,21
y,8,14
r,4,905
v,4,9
s,4,858
n,5,39
j,7,987
p,6,3
k,7,178
a,9,88
l,7,92
e,7,91
g,6,392
v,2,25
z,6,319
v,9,1
n,6,258
k,8,18
w,9,66
s,4,16
b,9,412
j,4,90
c,9,420
e,3,73
d,8,808
l,2,23
e,8,826
y,8,46
f,8,648
u,2,22
a,3,812
g,6,4
u,3,874
f,8,49
y,3,609
v,8,1
h,3,594
j,2,38
t,2,461
p,7,88
x,2,212
t,3,34
v,2,713
m,3,61
p,5,192
p,8,46
i,5,326
q,3,32
o,5,76
s,3,81
m,4,626
p,9,22
q,4,236
w,4,37
r,4,873
c,9,71
s,4,373
i,7,69
j,7,676
h,5,72
k,7,530
b,6,88
l,7,811
y,2,24
g,6,914
d,6,8
z,6,292
i,7,10
n,6,841
l,4,90
w,9,57
b,4,40
b,9,681
s,5,27
c,9,741
w,7,57
d,8,210
d,2,53
e,8,927
f,6,26
f,8,906
e,2,31
a,8,210
p,5,18
u,8,239
z,5,74
y,8,190
y,8,30
h,8,986
s,7,98
t,2,175
d,7,68
x,2,888
y,3,58
v,2,933
g,6,27
p,5,362
i,2,11
i,5,965
q,2,21
o,5,635
x,3,19
m,4,844
u,8,72
q,4,73
d,2,61
r,4,768
i,4,20
s,4,392
h,4,83
j,7,207
k,8,21
k,7,969
z,3,7
l,7,825
r,5,5
g,6,442
u,9,84
z,6,107
z,6,4
n,6,408
v,5,94
w,9,190
k,3,12
b,9,111
u,9,42
c,9,646
c,3,45
d,8,876
i,9,38
e,8,957
v,9,83
f,8,259
t,7,55
a,3,284
a,4,94
u,3,942
t,3,33
y,3,168
j,2,24
h,3,776
b,3,37
t,2,28
d,3,39
x,2,846
e,9,97
v,2,105
q,7,21
p,5,290
v,6,80
i,5,449
p,8,87
o,5,105
b,6,53
m,4,162
f,9,98
q,4,897
n,8,26
r,4,344
c,5,9
s,4,387
l,9,78
j,7,364
s,9,22
k,7,16
d,7,80
l,7,661
m,8,65
g,6,737
w,5,34
z,6,752
o,3,48
n,6,28
z,3,39
w,9,89
f,3,55
b,9,33
d,9,54
c,9,701
w,8,15
d,8,407
u,2,33
e,8,586
v,4,47
f,8,547
i,2,39
a,8,560
p,8,49
u,8,593
j,7,99
y,8,642
b,8,29
h,8,167
b,5,88
t,2,593
w,2,45
x,2,594
m,7,71
v,2,347
f,5,86
p,5,250
b,4,60
i,5,180
w,3,44
o,5,497
z,8,25
m,4,105
e,3,41
q,4,598
e,9,41
r,4,157
f,4,93
s,4,284
p,5,74
j,7,314
m,4,17
k,7,366
f,4,90
l,7,883
g,2,93
g,6,143
i,5,30
z,6,747
k,8,19
n,6,556
j,8,44
w,9,169
r,7,27
b,9,842
t,3,39
c,9,187
f,7,97
d,8,176
c,3,62
e,8,44
u,8,43
f,8,951
u,5,83
a,8,363
m,7,15
u,8,61
m,2,47
y,8,620
p,2,78
h,8,295
i,6,14
t,2,192
z,6,80
x,2,307
a,5,16
v,2,96
q,8,78
p,5,919
e,4,22
i,5,99
i,4,6
o,5,484
p,2,43
m,4,158
h,4,37
q,4,642
i,6,70
r,4,670
q,9,53
s,4,402
e,2,50
j,7,596
b,5,19
k,7,536
a,4,13
l,7,637
h,4,26
g,6,64
r,6,26
z,6,38
u,6,54
n,6,445
x,4,81
w,9,49
n,5,76
b,9,381
h,2,74
c,9,532
t,3,80
d,8,977
a,8,92
e,8,558
e,3,45
f,8,904
l,2,74
a,8,350
f,2,4
u,8,99
t,4,84
y,8,287
f,2,76
h,8,531
b,4,5
t,2,271
g,3,58
x,2,991
o,9,82
v,2,785
e,5,88
p,5,186
h,3,51
i,5,90
n,7,27
o,5,831
a,6,93
m,4,94
k,6,85
q,4,881
z,5,1
r,4,103
r,7,34
s,4,821
c,2,87
j,7,45
k,5,33
k,7,263
v,2,20
l,7,554
r,3,11
g,6,854
o,2,73
z,6,237
w,7,81
n,6,727
v,6,68
w,9,957
d,9,88
b,9,744
y,2,2
c,9,960
g,4,88
d,8,665
b,3,53
e,8,413
q,3,27
f,8,197
r,4,44
a,8,280
e,8,100
u,8,617
g,5,71
y,8,201
g,5,78
h,8,325
k,8,35
t,2,603
h,8,91
x,2,229
q,7,54
v,2,105
o,4,24
p,5,192
g,6,22
i,5,982
y,9,18
o,5,402
r,4,21
m,4,920
j,7,44
q,4,98
e,6,45
r,4,433
m,5,70
s,4,828
e,6,92
j,7,552
w,8,85
k,7,921
z,6,42
l,7,499
h,7,17
g,6,120
s,5,17
z,6,1000
h,8,15
n,6,913
r,9,10
w,9,787
f,4,98
b,9,289
e,9,43
c,9,879
f,3,9
d,8,531
s,2,96
e,8,362
p,7,56
f,8,378
f,8,96
a,3,452
q,2,41
u,3,414
s,9,64
y,3,419
p,9,7
h,3,405
x,3,91
t,2,298
d,9,21
x,2,939
w,3,41
v,2,418
j,9,98
p,5,837
i,8,28
i,5,781
e,6,100
o,5,398
l,3,18
m,4,669
f,5,92
q,4,833
i,4,14
r,4,552
v,4,19
s,4,849
u,6,92
j,7,240
b,4,100
k,7,237
p,2,41
l,7,227
f,2,85
g,6,479
r,5,96
z,6,75
s,4,4
n,6,71
v,4,54
w,9,129
z,2,9
b,9,817
n,9,86
c,9,544
r,6,3
d,8,478
r,8,33
e,8,997
c,9,37
f,8,736
k,7,28
a,8,367
u,4,4
u,8,905
i,2,95
y,8,538
p,4,26
h,8,545
m,7,54
t,2,491
r,3,97
x,2,316
l,8,88
v,2,794
d,2,36
p,5,391
h,3,33
i,5,930
y,2,35
o,5,412
x,4,63
m,4,367
f,9,27
q,4,180
i,5,57
r,4,670
y,8,25
s,4,599
x,5,34
j,7,82
k,2,39
k,7,124
p,3,23
l,7,153
l,6,62
g,6,924
o,6,67
z,6,85
y,8,1
n,6,447
a,8,88
w,9,83
f,8,16
b,9,164
n,8,53
c,9,826
r,4,36
d,8,743
p,8,19
e,8,309
c,5,31
f,8,866
a,5,58
a,3,507
f,7,54
u,3,387
k,8,30
y,3,434
j,3,80
h,3,307
b,8,75
t,2,419
w,2,57
x,2,286
d,7,4
v,2,756
r,4,94
p,5,913
l,4,10
i,5,275
h,2,20
o,5,903
k,3,37
m,4,80
v,9,91
q,4,572
a,6,94
r,4,307
r,6,95
s,4,371
k,3,70
j,7,158
h,9,26
k,7,337
g,4,69
l,7,674
i,2,1
g,6,260
y,9,91
z,6,388
z,8,10
n,6,578
b,8,8
w,9,727
p,9,19
b,9,152
m,6,74
c,9,300
p,5,73
d,8,920
f,8,73
e,8,751
f,8,52
f,8,357
h,9,12
a,3,362
w,2,64
u,3,259
l,8,17
y,3,564
s,4,66
h,3,896
m,4,26
t,2,459
l,4,30
x,2,999
v,3,96
v,2,537
c,5,84
p,5,326
l,9,99
i,5,811
q,3,100
o,5,802
w,3,27
m,4,899
w,2,13
q,4,130
q,5,84
r,4,238
q,8,19
s,4,384
l,3,91
j,7,86
h,5,84
k,7,587
z,5,94
l,7,57
v,2,39
g,6,608
j,2,89
z,6,176
a,6,92
n,6,156
i,7,67
w,9,973
k,2,99
b,9,512
q,8,11
c,9,908
p,4,69
d,8,254
s,4,63
e,8,620
z,3,8
f,8,339
t,3,49
a,3,600
e,5,4
u,3,780
t,8,67
y,3,313
n,2,91
h,3,897
z,2,85
t,2,168
z,9,29
x,2,325
f,2,49
v,2,756
w,8,49
p,5,117
k,2,16
i,5,109
a,7,43
o,5,765
b,5,66
m,4,504
m,7,99
q,4,888
v,6,46
r,4,162
r,2,36
s,4,299
x,8,83
j,7,421
d,3,93
k,7,371
u,5,8
l,7,263
o,6,75
g,6,913
w,9,56
z,6,245
d,3,88
n,6,457
c,9,97
w,9,606
g,5,17
b,9,111
u,2,22
c,9,253
a,6,39
d,8,974
v,5,65
e,8,696
l,7,17
f,8,777
y,8,60
a,8,678
g,8,76
u,8,970
s,5,21
y,8,10
d,5,5
h,8,390
g,5,81
t,2,505
j,3,4
x,2,690
v,9,77
v,2,164
z,3,65
p,5,273
j,2,20
i,5,584
v,7,18
o,5,274
u,3,18
m,4,251
n,7,33
q,4,212
q,2,63
r,4,244
o,4,99
s,4,596
m,3,12
j,7,15
s,2,53
k,7,121
h,6,53
l,7,802
p,3,46
g,6,609
f,3,82
z,6,159
x,4,28
n,6,308
r,8,15
w,9,395
n,7,59
b,9,374
s,7,8
c,9,899
e,4,35
d,8,88
q,7,49
e,8,871
j,8,64
f,8,374
m,5,35
a,8,204
s,2,99
u,8,285
v,7,2
y,8,515
h,2,31
h,8,164
y,7,55
t,2,528
m,5,30
x,2,314
z,7,56
v,2,974
x,3,10
p,5,458
o,2,38
i,5,765
u,2,14
o,5,199
q,6,20
m,4,995
n,9,53
q,4,285
n,2,1
r,4,346
k,7,69
s,4,64
s,9,54
j,7,977
m,4,85
k,7,625
u,6,96
l,7,596
p,8,68
g,6,758
f,8,43
z,6,981
n,6,18
n,6,831
s,2,71
w,9,416
p,5,59
b,9,480
k,6,62
c,9,786
e,2,14
d,8,536
i,6,12
e,8,705
o,8,18
f,8,249
x,9,28
a,8,109
z,7,30
u,8,554
s,9,96
y,8,835
c,2,47
h,8,291
a,4,60
t,2,900
u,6,17
x,2,467
d,3,85
v,2,484
y,6,20
p,5,784
w,2,78
i,5,211
j,9,68
o,5,867
v,2,84
m,4,539
r,7,16
q,4,541
k,8,38
r,4,471
j,6,28
s,4,512
f,2,6
j,7,836
a,9,12
k,7,983
m,3,49
l,7,635
j,7,54
g,6,459
q,9,79
z,6,641
h,8,41
n,6,259
x,2,68
w,9,674
w,7,86
b,9,633
d,4,86
c,9,94
z,3,11
d,8,834
x,8,50
e,8,520
h,9,97
f,8,661
t,4,89
a,3,631
c,9,57
u,3,349
w,5,31
y,3,754
d,8,35
h,3,497
m,8,48
t,2,647
e,9,52
x,2,368
w,9,12
v,2,469
b,6,21
p,5,901
j,3,48
i,5,903
q,8,76
o,5,11
y,5,66
m,4,513
e,3,53
q,4,754
n,3,92
r,4,25
r,9,95
s,4,171
p,8,93
j,7,408
p,3,15
k,7,809
e,2,18
l,7,420
k,3,83
g,6,143
g,9,27
z,6,535
a,9,33
n,6,45
h,4,10
w,9,131
w,7,62
b,9,896
u,4,63
c,9,670
d,3,76
d,8,873
a,6,62
e,8,314
d,2,11
f,8,171
z,5,87
a,8,70
q,6,11
u,8,685
k,9,15
y,8,531
i,5,28
h,8,747
i,8,97
t,2,561
h,8,3
x,2,868
g,2,33
v,2,173
k,6,25
p,5,862
c,9,79
i,5,51
z,9,39
o,5,633
k,7,28
m,4,310
j,7,35
q,4,191
f,6,2
r,4,31
w,3,38
s,4,936
l,3,58
j,7,761
j,2,97
k,7,250
g,5,98
l,7,357
d,3,100
g,6,322
d,4,7
z,6,723
p,9,99
n,6,602
z,2,74
w,9,775
u,9,13
b,9,1000
w,5,34
c,9,43
c,6,42
d,8,728
j,9,1
e,8,888
f,9,33
f,8,69
e,5,32
a,3,515
w,7,27
u,3,895
r,6,65
y,3,349
p,6,67
h,3,656
c,4,91
t,2,935
j,3,45
x,2,151
z,8,87
v,2,763
s,6,97
p,5,873
c,5,24
i,5,156
y,6,98
o,5,451
a,2,100
m,4,305
a,6,82
q,4,500
f,8,28
r,4,901
l,5,85
s,4,530
b,6,82
j,7,980
q,4,43
k,7,194
l,7,10
l,7,204
z,4,80
g,6,480
o,4,97
z,6,315
f,4,8
n,6,453
b,9,86
w,9,878
s,5,5
b,9,596
m,2,15
c,9,438
i,4,53
d,8,579
p,7,74
e,8,637
y,4,88
f,8,801
y,5,64
a,8,936
g,5,41
u,8,555
l,5,21
y,8,94
b,3,47
h,8,481
l,6,50
t,2,883
n,2,98
x,2,554
s,6,27
v,2,794
x,5,56
p,5,118
h,2,54
i,5,113
q,7,10
o,5,992
h,7,81
m,4,634
h,7,33
q,4,310
y,6,48
r,4,522
f,2,53
s,4,22
d,3,23
j,7,168
c,8,48
k,7,904
a,7,5
l,7,608
y,2,2
g,6,651
e,7,24
z,6,235
n,3,71
n,6,538
e,8,45
w,9,787
r,2,49
b,9,444
f,6,43
c,9,680
r,5,31
d,8,656
y,3,50
e,8,699
j,6,98
f,8,601
w,6,30
a,8,973
q,3,61
u,8,697
z,4,15
y,8,987
r,9,72
h,8,446
t,6,35
t,2,479
f,4,46
x,2,690
j,8,4
v,2,566
c,6,24
p,5,288
t,8,93
i,5,831
s,3,78
o,5,558
m,8,16
m,4,983
s,6,62
q,4,256
l,3,59
r,4,27
q,7,44
s,4,920
b,4,26
j,7,822
z,2,20
k,7,218
g,5,74
l,7,823
f,7,43
g,6,455
f,8,95
z,6,820
n,6,84
n,6,309
b,5,29
w,9,730
v,6,36
b,9,902
t,7,25
c,9,673
a,4,88
d,8,199
n,7,33
e,8,345
a,9,84
f,8,418
r,7,71
a,8,868
g,2,97
u,8,21
z,7,35
y,8,895
o,2,99
h,8,736
t,2,31
t,2,348
t,4,84
x,2,964
c,9,97
v,2,249
o,4,23
p,5,187
h,9,41
i,5,411
n,3,39
o,5,700
x,2,58
m,4,878
m,8,51
q,4,335
b,8,61
r,4,971
f,4,50
s,4,963
a,4,17
j,7,279
p,4,30
k,7,581
n,4,61
l,7,497
k,9,51
g,6,379
e,9,83
z,6,742
w,2,50
n,6,617
d,9,79
w,9,617
u,9,8
b,9,150
o,5,98
c,9,457
p,5,85
d,8,928
u,9,8
e,8,889
p,8,72
f,8,752
f,4,25
a,8,212
y,7,24
u,8,924
r,5,93
y,8,616
p,9,8
h,8,34
u,2,51
t,2,89
c,9,55
x,2,39
j,2,54
v,2,169
l,4,75
p,5,459
t,6,51
i,5,995
q,9,59
o,5,29
w,5,40
m,4,803
q,7,65
q,4,139
h,6,67
r,4,963
p,9,64
s,4,651
y,8,36
j,7,114
c,4,49
k,7,839
r,7,80
l,7,734
y,3,59
g,6,283
x,6,61
z,6,393
i,6,44
n,6,747
a,7,56
w,9,800
f,8,54
b,9,689
m,5,60
c,9,538
w,4,58
d,8,245
t,3,8
e,8,557
n,7,62
f,8,441
u,8,53
a,8,362
v,4,14
u,8,999
g,6,55
y,8,478
n,2,63
h,8,833
u,2,17
t,2,545
l,5,21
x,2,225
i,6,29
v,2,589
y,4,28
p,5,396
a,9,37
i,5,967
z,5,47
o,5,398
w,5,42
m,4,684
g,4,32
q,4,529
k,9,75
r,4,759
e,3,41
s,4,201
z,6,47
j,7,794
j,5,90
k,7,14
f,3,68
l,7,262
j,3,72
g,6,807
o,8,94
z,6,806
j,3,88
n,6,502
b,6,33
w,9,898
h,7,68
b,9,214
o,4,10
c,9,661
x,4,13
d,8,857
f,5,59
e,8,350
p,3,42
f,8,156
k,2,49
a,8,661
z,8,23
u,8,747
o,7,52
y,8,560
g,8,39
h,8,508
p,2,32
t,2,877
u,9,41
x,2,426
m,7,74
v,2,536
w,3,16
p,5,442
h,8,79
i,5,467
y,3,86
o,5,594
v,4,42
m,4,493
b,6,3
q,4,827
f,7,6
r,4,10
l,4,23
s,4,396
s,5,90
j,7,121
t,2,60
k,7,84
s,9,1
l,7,636
a,5,29
g,6,302
y,6,87
z,6,395
x,2,16
n,6,313
h,8,95
w,9,692
a,2,59
b,9,601
g,4,49
c,9,165
d,6,68
d,8,128
d,9,73
e,8,655
h,3,75
f,8,461
e,8,80
a,3,942
g,2,33
u,3,883
b,4,36
y,3,735
b,8,54
h,3,919
u,5,49
t,2,192
a,9,48
x,2,527
j,6,40
v,2,955
w,9,38
p,5,505
f,8,54
i,5,511
r,2,65
o,5,350
h,7,37
m,4,396
f,6,84
q,4,879
x,3,44
r,4,90
f,3,14
s,4,623
z,3,29
j,7,702
g,5,77
k,7,529
t,3,71
l,7,129
a,2,39
g,6,113
f,6,35
z,6,248
i,9,2
n,6,949
w,8,24
w,9,687
z,8,35
b,9,223
y,5,87
c,9,617
v,2,5
d,8,527
d,6,28
e,8,660
c,6,53
f,8,46
x,7,12
a,8,711
l,6,64
u,8,611
i,6,87
y,8,599
g,9,95
h,8,615
n,8,90
t,2,314
m,4,33
x,2,423
e,9,91
v,2,172
j,6,5
p,5,46
c,5,78
i,5,136
h,4,97
o,5,15
t,9,94
m,4,134
p,8,21
q,4,500
b,8,99
r,4,22
h,9,88
s,4,357
a,2,9
j,7,954
v,5,88
k,7,599
d,8,71
l,7,201
e,2,44
g,6,318
a,6,22
z,6,645
b,2,40
n,6,329
i,5,3
w,9,141
j,9,6
b,9,274
d,4,100
c,9,342
p,6,71
d,8,617
g,3,50
e,8,739
v,9,98
f,8,426
n,7,33
a,8,237
v,8,56
u,8,971
m,7,75
y,8,528
t,7,42
h,8,551
i,7,13
t,2,293
o,4,25
x,2,948
j,5,30
v,2,578
h,3,13
p,5,25
w,3,81
i,5,366
c,2,40
o,5,794
p,2,43
m,4,481
r,4,33
q,4,857
r,2,7
r,4,825
i,7,16
s,4,578
f,5,66
j,7,660
t,3,76
k,7,291
g,2,89
l,7,392
k,4,1
g,6,110
w,9,57
z,6,410
g,3,91
n,6,580
q,9,82
w,9,843
w,4,71
b,9,774
c,4,86
c,9,201
s,7,61
d,8,662
j,9,19
e,8,189
w,4,94
f,8,917
c,3,64
a,8,928
l,4,52
u,8,649
g,2,14
y,8,523
p,7,87
h,8,785
i,8,53
t,2,406
k,3,61
x,2,214
r,7,87
v,2,878
s,5,1
p,5,488
p,2,30
i,5,109
f,6,60
o,5,194
s,6,81
m,4,652
e,3,7
q,4,737
q,3,87
r,4,89
r,2,70
s,4,937
a,8,25
j,7,83
e,8,53
k,7,207
r,9,41
l,7,317
h,5,30
g,6,964
k,4,63
z,6,246
q,8,14
n,6,239
c,6,12
w,9,615
d,9,79
b,9,533
r,5,67
c,9,172
r,4,47
d,8,597
u,2,77
e,8,328
s,2,33
f,8,381
y,9,65
a,8,381
g,8,82
u,8,986
k,6,55
y,8,691
t,9,29
h,8,220
r,7,17
t,2,165
w,7,29
x,2,187
a,7,40
v,2,206
k,4,46
p,5,968
o,5,97
i,5,74
b,4,80
o,5,376
n,6,23
m,4,41
e,3,7
q,4,954
h,7,86
r,4,369
s,5,12
s,4,88
c,6,20
j,7,651
l,4,97
k,7,816
u,4,59
l,7,797
d,2,4
g,6,548
z,9,23
z,6,540
q,4,59
n,6,578
l,9,27
w,9,746
g,5,34
b,9,304
g,3,93
c,9,242
t,7,86
d,8,659
v,9,2
e,8,641
h,6,25
f,8,264
h,4,30
a,3,77
d,2,51
u,3,800
d,9,56
y,3,998
j,3,23
h,3,534
g,2,95
t,2,935
j,8,23
x,2,57
n,4,16
v,2,284
p,6,37
p,5,35
g,4,14
i,5,776
n,8,13
o,5,109
f,4,77
m,4,732
j,7,40
q,4,113
r,5,53
r,4,393
t,3,23
s,4,599
f,2,99
j,7,245
h,9,59
k,7,847
k,9,47
l,7,45
m,3,81
g,6,424
b,9,74
z,6,213
i,2,26
n,6,348
a,2,4
w,9,317
g,7,10
b,9,380
r,2,90
c,9,917
q,4,20
d,8,504
h,6,78
e,8,913
e,4,1
f,8,131
u,3,15
a,8,625
p,2,82
u,8,265
b,5,15
y,8,403
g,9,12
h,8,565
z,5,61
t,2,492
r,7,92
x,2,66
r,2,50
v,2,638
d,4,49
p,5,670
b,3,81
i,5,370
r,8,41
o,5,308
i,5,88
m,4,935
l,9,56
q,4,140
r,5,91
r,4,733
e,6,31
s,4,126
j,2,11
j,7,177
e,8,42
k,7,517
y,6,7
l,7,124
u,5,11
g,6,255
k,3,24
z,6,199
z,4,30
n,6,161
x,9,14
w,9,13
a,2,16
b,9,736
y,5,20
c,9,860
f,7,48
d,8,890
k,5,9
e,8,167
v,4,49
f,8,634
u,8,42
a,8,813
l,6,26
u,8,407
w,6,76
y,8,999
b,2,41
h,8,815
n,8,9
t,2,802
b,2,13
x,2,37
f,6,80
v,2,466
m,6,99
p,5,449
y,6,11
i,5,733
v,3,79
o,5,296
y,7,49
m,4,939
o,2,94
q,4,391
a,9,41
r,4,707
v,3,86
s,4,849
w,2,71
j,7,322
g,2,52
k,7,146
e,4,22
l,7,534
y,8,97
g,6,804
b,6,63
z,6,147
w,6,60
n,6,49
b,4,75
w,9,832
i,2,32
b,9,974
f,2,34
c,9,393
l,8,98
d,8,710
d,8,20
e,8,934
e,7,40
f,8,35
u,5,42
a,8,284
r,3,58
u,8,172
l,5,95
y,8,481
q,5,44
h,8,876
h,5,53
t,2,922
i,7,22
x,2,267
i,6,50
v,2,561
c,4,88
p,5,433
h,7,72
i,5,849
p,6,100
o,5,402
i,7,78
m,4,422
o,5,81
q,4,911
v,6,7
r,4,426
a,7,53
s,4,192
u,3,32
j,7,63
j,9,34
k,7,826
y,8,90
l,7,538
g,6,58
g,6,894
z,7,86
z,6,746
f,2,64
n,6,262
w,2,76
w,9,794
q,4,31
b,9,122
n,3,81
c,9,723
f,8,24
d,8,915
y,8,88
e,8,105
x,8,9
f,8,987
v,5,54
a,8,940
i,9,85
u,8,802
m,9,54
y,8,435
i,6,7
h,8,697
h,4,96
t,2,911
m,9,72
x,2,570
a,2,80
v,2,821
h,6,80
p,5,785
p,5,33
i,5,861
g,2,26
o,5,518
k,4,96
m,4,775
b,2,89
q,4,698
g,4,54
r,4,684
e,4,65
s,4,226
w,9,48
j,7,262
v,8,83
k,7,378
q,3,58
l,7,783
s,4,58
g,6,79
f,7,51
z,6,124
s,3,85
n,6,655
x,3,50
w,9,72
q,8,19
b,9,386
j,4,33
c,9,566
c,4,92
d,8,272
p,8,16
e,8,418
f,4,54
f,8,981
x,4,23
a,8,294
z,8,64
u,8,899
l,9,39
y,8,56
y,4,100
h,8,668
u,8,7
t,2,687
g,8,87
x,2,760
m,6,12
v,2,910
z,5,59
p,5,504
m,3,81
i,5,102
n,8,75
o,5,634
e,4,5
m,4,793
k,7,74
q,4,314
c,9,30
r,4,323
i,9,23
s,4,313
z,6,66
j,7,622
k,5,56
k,7,615
b,7,34
l,7,681
i,8,84
g,6,894
t,5,41
z,6,481
p,9,1
n,6,521
m,9,86
w,9,51
v,6,45
b,9,481
j,7,54
c,9,145
d,4,57
d,8,748
k,7,83
e,8,213
k,5,23
f,8,909
r,5,40
a,3,794
k,6,1
u,3,769
s,8,94
y,3,446
g,2,93
h,3,542
a,4,86
t,2,19
g,3,22
x,2,456
x,8,41
v,2,136
k,6,91
p,5,293
m,7,9
i,5,718
s,6,41
o,5,254
m,3,76
m,4,530
g,8,25
q,4,507
v,8,55
r,4,638
m,7,95
s,4,496
p,9,90
j,7,712
w,2,24
k,7,547
v,3,6
l,7,561
g,6,32
g,6,930
r,8,68
z,6,941
y,6,44
n,6,728
a,2,36
w,9,951
g,2,89
b,9,427
w,5,42
c,9,974
s,7,39
d,8,676
x,6,89
e,8,165
z,6,1
f,8,221
r,6,81
a,3,372
h,3,71
u,3,273
j,8,29
y,3,76
j,8,97
h,3,170
c,4,12
t,2,648
s,9,20
x,2,788
z,3,58
v,2,727
t,3,75
p,5,651
d,5,79
i,5,605
p,5,37
o,5,597
t,3,100
m,4,277
m,8,36
q,4,823
l,6,1
r,4,248
y,9,21
s,4,489
k,3,5
j,7,165
b,8,56
k,7,335
d,9,4
l,7,588
v,9,47
g,6,744
z,4,62
z,6,378
g,9,56
n,6,773
g,2,94
w,9,251
p,6,88
b,9,443
g,5,32
c,9,181
l,8,65
d,8,545
p,3,95
e,8,179
c,7,67
f,8,144
t,8,20
a,8,31
w,8,93
u,8,557
w,6,92
y,8,313
h,3,52
h,8,371
l,9,17
t,2,324
d,4,63
x,2,520
k,2,49
v,2,778
j,3,4
p,5,299
d,8,45
i,5,917
j,7,27
o,5,443
l,9,92
m,4,662
u,5,40
q,4,381
k,4,65
r,4,792
d,9,2
s,4,920
t,3,22
j,7,395
g,3,63
k,7,215
c,7,18
l,7,897
d,4,31
g,6,441
b,9,35
z,6,925
l,5,63
n,6,102
w,5,59
w,9,599
n,3,91
b,9,992
t,8,32
c,9,915
b,6,91
d,8,148
v,6,9
e,8,200
a,2,30
f,8,767
h,9,11
a,8,517
o,3,39
u,8,536
w,4,27
y,8,15
f,9,69
h,8,956
h,7,68
t,2,633
j,9,16
x,2,419
p,2,75
v,2,842
w,9,62
p,5,722
m,3,36
i,5,944
d,7,48
o,5,491
k,7,64
m,4,565
y,9,25
q,4,964
v,4,74
r,4,814
x,2,75
s,4,64
s,4,45
j,7,945
s,8,57
k,7,124
k,7,4
l,7,74
c,8,67
g,6,723
m,3,34
z,6,566
a,3,92
n,6,215
d,8,64
w,9,69
f,2,9
b,9,957
b,7,11
c,9,585
f,5,39
d,8,228
w,8,91
e,8,644
m,7,96
f,8,272
b,5,2
a,8,655
d,2,96
u,8,105
m,9,96
y,8,307
k,9,30
h,8,79
i,7,72
t,2,380
j,8,55
x,2,11
f,6,8
v,2,694
f,6,50
p,5,403
z,8,65
i,5,458
b,8,4
o,5,410
f,7,63
m,4,686
o,6,21
q,4,53
p,9,100
r,4,140
q,2,11
s,4,934
l,7,52
j,7,272
q,7,87
k,7,887
g,3,86
l,7,590
c,9,7
g,6,779
q,2,36
z,6,25
m,5,43
n,6,890
j,4,26
w,9,841
d,5,79
b,9,339
b,2,34
c,9,368
z,7,97
d,8,368
i,4,2
e,8,824
q,9,15
f,8,684
e,8,21
a,8,369
r,9,97
u,8,512
j,7,14
y,8,815
z,9,88
h,8,438
i,8,29
t,2,343
d,4,46
x,2,718
s,9,19
v,2,838
m,3,78
p,5,191
u,4,49
i,5,693
d,3,92
o,5,327
f,6,45
m,4,358
a,3,84
q,4,306
m,8,66
r,4,46
q,9,40
s,4,265
n,7,92
j,7,292
v,9,87
k,7,979
o,8,68
l,7,42
r,6,35
g,6,420
x,4,15
z,6,176
h,6,100
n,6,971
p,6,45
w,9,158
a,5,21
b,9,645
g,5,50
c,9,818
d,4,33
d,8,472
n,4,37
e,8,787
g,7,33
f,8,989
o,7,36
a,3,289
z,4,14
u,3,887
g,6,59
y,3,943
s,5,16
h,3,804
x,5,92
t,2,219
c,3,8
x,2,10
q,6,4
v,2,218
r,8,66
p,5,228
p,6,41
i,5,812
a,4,11
o,5,75
f,7,18
m,4,983
w,5,51
q,4,771
a,6,35
r,4,343
i,9,89
s,4,657
a,6,57
j,7,579
h,7,5
k,7,445
